tbl,col,type,rows,non_null,null_pct
sys_readiness_scores,readiness_score_computed_at,timestamp with time zone,90,90,0.0
sys_readiness_scores,created_at,timestamp with time zone,90,90,0.0
sys_reconciliation_registry,reconciliation_registry_id,uuid,115,115,0.0
sys_reconciliation_registry,reconciliation_registry_table_name,character varying,115,115,0.0
sys_reconciliation_registry,reconciliation_registry_bucket,character varying,115,115,0.0
sys_reconciliation_registry,reconciliation_registry_declared_status,character varying,115,115,0.0
sys_reconciliation_registry,reconciliation_registry_legacy_source,character varying,115,44,61.7
sys_reconciliation_registry,reconciliation_registry_legacy_source_rows,integer,115,43,62.6
sys_reconciliation_registry,reconciliation_registry_wall,text,115,22,80.9
sys_reconciliation_registry,reconciliation_registry_rationale,text,115,115,0.0
sys_reconciliation_registry,reconciliation_registry_decided_at,timestamp with time zone,115,115,0.0
sys_reconciliation_registry,created_at,timestamp with time zone,115,115,0.0
sys_reconciliation_registry,created_by,uuid,115,0,100.0
sys_reconciliation_registry,updated_at,timestamp with time zone,115,115,0.0
sys_reconciliation_registry,updated_by,uuid,115,0,100.0
sys_reward_gate_catalog,reward_gate_catalog_id,uuid,7,7,0.0
sys_reward_gate_catalog,reward_gate_catalog_blueprint_variant_id,uuid,7,7,0.0
sys_reward_gate_catalog,reward_gate_catalog_code,character varying,7,7,0.0
sys_reward_gate_catalog,reward_gate_catalog_name,character varying,7,7,0.0
sys_reward_gate_catalog,reward_gate_catalog_description,text,7,7,0.0
sys_reward_gate_catalog,reward_gate_catalog_is_blocking,boolean,7,7,0.0
sys_reward_gate_catalog,reward_gate_catalog_metadata,jsonb,7,7,0.0
sys_reward_gate_catalog,created_at,timestamp with time zone,7,7,0.0
sys_reward_gate_catalog,updated_at,timestamp with time zone,7,7,0.0
sys_schema_migrations,migration_id,integer,151,151,0.0
sys_schema_migrations,file_name,character varying,151,151,0.0
sys_schema_migrations,sha256,character,151,151,0.0
sys_schema_migrations,applied_at,timestamp with time zone,151,151,0.0
sys_schema_migrations,applied_by,character varying,151,151,0.0
sys_schema_migrations,duration_ms,integer,151,151,0.0
sys_skill_aliases,skill_alias_id,uuid,80,80,0.0
sys_skill_aliases,skill_alias_skill_id,uuid,80,80,0.0
sys_skill_aliases,skill_alias_label,character varying,80,80,0.0
sys_skill_aliases,skill_alias_locale,character varying,80,80,0.0
sys_skill_aliases,skill_alias_metadata,jsonb,80,80,0.0
sys_skill_aliases,created_at,timestamp with time zone,80,80,0.0
sys_skill_categories,skill_category_id,uuid,7,7,0.0
sys_skill_categories,skill_category_family_id,uuid,7,0,100.0
sys_skill_categories,skill_category_code,character varying,7,7,0.0
sys_skill_categories,skill_category_name,character varying,7,7,0.0
sys_skill_categories,skill_category_description,text,7,6,14.3
sys_skill_categories,skill_category_metadata,jsonb,7,7,0.0
sys_skill_categories,created_at,timestamp with time zone,7,7,0.0
sys_skill_categories,updated_at,timestamp with time zone,7,7,0.0
sys_skill_embeddings,skill_embedding_id,uuid,21939,21939,0.0
sys_skill_embeddings,skill_id,uuid,21939,21939,0.0
sys_skill_embeddings,embedding,USER-DEFINED,21939,21939,0.0
sys_skill_embeddings,model_id,text,21939,21939,0.0
sys_skill_embeddings,source_text_hash,text,21939,21939,0.0
sys_skill_embeddings,created_at,timestamp with time zone,21939,21939,0.0
sys_skill_families,skill_family_id,uuid,77,77,0.0
sys_skill_families,skill_family_code,character varying,77,77,0.0
sys_skill_families,skill_family_name,character varying,77,77,0.0
sys_skill_families,skill_family_description,text,77,53,31.2
sys_skill_families,skill_family_metadata,jsonb,77,77,0.0
sys_skill_families,created_at,timestamp with time zone,77,77,0.0
sys_skill_families,updated_at,timestamp with time zone,77,77,0.0
sys_skill_gap_scores,skill_gap_score_id,uuid,154,154,0.0
sys_skill_gap_scores,skill_gap_score_tenant_id,uuid,154,154,0.0
sys_skill_gap_scores,skill_gap_score_user_id,uuid,154,154,0.0
sys_skill_gap_scores,skill_gap_score_position_id,uuid,154,154,0.0
sys_skill_gap_scores,skill_gap_score_value,numeric,154,154,0.0
sys_skill_gap_scores,skill_gap_score_segment,character varying,154,154,0.0
sys_skill_gap_scores,skill_gap_score_model_version,character varying,154,154,0.0
sys_skill_gap_scores,skill_gap_score_payload,jsonb,154,154,0.0
sys_skill_gap_scores,skill_gap_score_computed_at,timestamp with time zone,154,154,0.0
sys_skill_gap_scores,created_at,timestamp with time zone,154,154,0.0
sys_skill_learning_mappings,skill_learning_mapping_id,uuid,635,635,0.0
sys_skill_learning_mappings,skill_learning_mapping_skill_id,uuid,635,635,0.0
sys_skill_learning_mappings,skill_learning_mapping_module_id,uuid,635,635,0.0
sys_skill_learning_mappings,skill_learning_mapping_target_proficiency,character varying,635,635,0.0
sys_skill_learning_mappings,skill_learning_mapping_metadata,jsonb,635,635,0.0
sys_skill_learning_mappings,created_at,timestamp with time zone,635,635,0.0
sys_skill_proficiency_levels,skill_proficiency_level_id,uuid,6,6,0.0
sys_skill_proficiency_levels,skill_proficiency_level_code,character varying,6,6,0.0
sys_skill_proficiency_levels,skill_proficiency_level_name,character varying,6,6,0.0
sys_skill_proficiency_levels,skill_proficiency_level_rank,smallint,6,6,0.0
sys_skill_proficiency_levels,skill_proficiency_level_description,text,6,0,100.0
sys_skill_proficiency_levels,skill_proficiency_level_metadata,jsonb,6,6,0.0
sys_skill_proficiency_levels,created_at,timestamp with time zone,6,6,0.0
sys_skill_proficiency_levels,updated_at,timestamp with time zone,6,6,0.0
sys_skill_taxonomy_edges,skill_taxonomy_edge_id,uuid,11965,11965,0.0
sys_skill_taxonomy_edges,skill_taxonomy_edge_parent_id,uuid,11965,11965,0.0
sys_skill_taxonomy_edges,skill_taxonomy_edge_child_id,uuid,11965,11965,0.0
sys_skill_taxonomy_edges,skill_taxonomy_edge_kind,character varying,11965,11965,0.0
sys_skill_taxonomy_edges,skill_taxonomy_edge_metadata,jsonb,11965,11965,0.0
sys_skill_taxonomy_edges,created_at,timestamp with time zone,11965,11965,0.0
sys_skills,skill_id,uuid,21939,21939,0.0
sys_skills,skill_tenant_id,uuid,21939,5618,74.4
sys_skills,skill_category_id,uuid,21939,31,99.9
sys_skills,skill_code,character varying,21939,21939,0.0
sys_skills,skill_name,character varying,21939,21939,0.0
sys_skills,skill_description,text,21939,14211,35.2
sys_skills,skill_esco_uri,text,21939,14011,36.1
sys_skills,skill_is_global,boolean,21939,21939,0.0
sys_skills,skill_metadata,jsonb,21939,21939,0.0
sys_skills,created_at,timestamp with time zone,21939,21939,0.0
sys_skills,created_by,uuid,21939,0,100.0
sys_skills,updated_at,timestamp with time zone,21939,21939,0.0
sys_skills,updated_by,uuid,21939,0,100.0
sys_skills,skill_kind,character varying,21939,14036,36.0
sys_source_lineage_records,source_lineage_record_id,uuid,70972,70972,0.0
sys_source_lineage_records,source_lineage_tenant_id,uuid,70972,70972,0.0
sys_source_lineage_records,source_lineage_source_system,character varying,70972,70972,0.0
sys_source_lineage_records,source_lineage_source_table,character varying,70972,70972,0.0
sys_source_lineage_records,source_lineage_source_record_id,character varying,70972,70972,0.0
sys_source_lineage_records,source_lineage_source_natural_key,character varying,70972,64482,9.1
sys_source_lineage_records,source_lineage_source_content_hash,character,70972,57053,19.6
sys_source_lineage_records,source_lineage_import_run_id,uuid,70972,44744,37.0
sys_source_lineage_records,source_lineage_table_mapping_id,uuid,70972,57053,19.6
sys_source_lineage_records,source_lineage_target_table_name,character varying,70972,70972,0.0
sys_source_lineage_records,source_lineage_target_record_id,uuid,70972,70972,0.0
sys_source_lineage_records,source_lineage_mapping_confidence,numeric,70972,70972,0.0
sys_source_lineage_records,source_lineage_validation_status,character varying,70972,70972,0.0
sys_source_lineage_records,source_lineage_metadata,jsonb,70972,70972,0.0
sys_source_lineage_records,created_at,timestamp with time zone,70972,70972,0.0
sys_source_lineage_records,source_lineage_sdbi_mapping_card_id,character varying,70972,1490,97.9
sys_source_lineage_records,source_lineage_sdbi_confidence,numeric,70972,1490,97.9
sys_source_lineage_records,source_lineage_sdbi_ai_model_id,character varying,70972,1490,97.9
sys_source_lineage_records,source_lineage_sdbi_human_approver,character varying,70972,1490,97.9
sys_succession_pools,succession_pool_id,uuid,17,17,0.0
sys_succession_pools,succession_pool_tenant_id,uuid,17,17,0.0
sys_succession_pools,succession_pool_position_id,uuid,17,17,0.0
sys_succession_pools,succession_pool_code,character varying,17,17,0.0
sys_succession_pools,succession_pool_name,character varying,17,17,0.0
sys_succession_pools,succession_pool_description,text,17,0,100.0
sys_succession_pools,succession_pool_status,character varying,17,17,0.0
sys_succession_pools,succession_pool_metadata,jsonb,17,17,0.0
sys_succession_pools,created_at,timestamp with time zone,17,17,0.0
sys_succession_pools,created_by,uuid,17,0,100.0
sys_succession_pools,updated_at,timestamp with time zone,17,17,0.0
sys_succession_pools,updated_by,uuid,17,0,100.0
sys_succession_readiness_scores,succession_readiness_score_id,uuid,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_tenant_id,uuid,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_user_id,uuid,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_position_id,uuid,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_value,numeric,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_horizon,character varying,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_model_version,character varying,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_payload,jsonb,462,462,0.0
sys_succession_readiness_scores,succession_readiness_score_computed_at,timestamp with time zone,462,462,0.0
sys_succession_readiness_scores,created_at,timestamp with time zone,462,462,0.0
sys_succession_scores,succession_score_id,uuid,90,90,0.0
sys_succession_scores,succession_score_tenant_id,uuid,90,90,0.0
sys_succession_scores,succession_score_user_id,uuid,90,90,0.0
sys_succession_scores,succession_score_position_id,uuid,90,90,0.0
sys_succession_scores,succession_score_value,numeric,90,90,0.0
sys_succession_scores,succession_score_horizon,character varying,90,90,0.0
sys_succession_scores,succession_score_payload,jsonb,90,90,0.0
sys_succession_scores,succession_score_computed_at,timestamp with time zone,90,90,0.0
sys_succession_scores,created_at,timestamp with time zone,90,90,0.0
sys_successor_candidates,successor_candidate_id,uuid,25,25,0.0
sys_successor_candidates,successor_candidate_pool_id,uuid,25,25,0.0
sys_successor_candidates,successor_candidate_tenant_id,uuid,25,25,0.0
sys_successor_candidates,successor_candidate_user_id,uuid,25,25,0.0
sys_successor_candidates,successor_candidate_status,character varying,25,25,0.0
sys_successor_candidates,successor_candidate_readiness_level,character varying,25,25,0.0
sys_successor_candidates,successor_candidate_metadata,jsonb,25,25,0.0
sys_successor_candidates,created_at,timestamp with time zone,25,25,0.0
sys_successor_candidates,updated_at,timestamp with time zone,25,25,0.0
sys_survey_assignments,survey_assignment_id,uuid,8,8,0.0
sys_survey_assignments,survey_assignment_survey_id,uuid,8,8,0.0
sys_survey_assignments,survey_assignment_user_id,uuid,8,8,0.0
sys_survey_assignments,survey_assignment_tenant_id,uuid,8,8,0.0
sys_survey_assignments,survey_assignment_assigned_at,timestamp with time zone,8,8,0.0
sys_survey_assignments,survey_assignment_completed_at,timestamp with time zone,8,0,100.0
sys_survey_assignments,survey_assignment_metadata,jsonb,8,8,0.0
sys_survey_assignments,created_at,timestamp with time zone,8,8,0.0
sys_survey_assignments,updated_at,timestamp with time zone,8,8,0.0
sys_survey_questions,survey_question_id,uuid,21,21,0.0
sys_survey_questions,survey_question_survey_id,uuid,21,21,0.0
sys_survey_questions,survey_question_tenant_id,uuid,21,21,0.0
sys_survey_questions,survey_question_natural_key,text,21,21,0.0
sys_survey_questions,survey_question_text,text,21,21,0.0
sys_survey_questions,survey_question_type,character varying,21,21,0.0
sys_survey_questions,survey_question_options,jsonb,21,0,100.0
sys_survey_questions,survey_question_category,character varying,21,21,0.0
sys_survey_questions,survey_question_display_order,integer,21,21,0.0
sys_survey_questions,survey_question_is_required,boolean,21,21,0.0
sys_survey_questions,created_at,timestamp with time zone,21,21,0.0
sys_survey_responses,survey_response_id,uuid,3792,3792,0.0
sys_survey_responses,survey_response_survey_id,uuid,3792,3792,0.0
sys_survey_responses,survey_response_question_id,uuid,3792,3792,0.0
sys_survey_responses,survey_response_tenant_id,uuid,3792,3792,0.0
sys_survey_responses,survey_response_subject_user_id,uuid,3792,3792,0.0
sys_survey_responses,survey_response_natural_key,text,3792,3792,0.0
sys_survey_responses,survey_response_rating_value,integer,3792,3792,0.0
sys_survey_responses,survey_response_text_value,text,3792,0,100.0
sys_survey_responses,survey_response_choice_value,character varying,3792,0,100.0
sys_survey_responses,survey_response_metadata,jsonb,3792,3792,0.0
sys_survey_responses,created_at,timestamp with time zone,3792,3792,0.0
sys_survey_templates,survey_template_id,uuid,2,2,0.0
sys_survey_templates,survey_template_tenant_id,uuid,2,2,0.0
sys_survey_templates,survey_template_natural_key,text,2,2,0.0
sys_survey_templates,survey_template_name,character varying,2,2,0.0
sys_survey_templates,survey_template_description,text,2,2,0.0
sys_survey_templates,survey_template_type,character varying,2,2,0.0
sys_survey_templates,survey_template_questions,jsonb,2,2,0.0
sys_survey_templates,survey_template_is_anonymous,boolean,2,2,0.0
sys_survey_templates,survey_template_estimated_minutes,integer,2,2,0.0
sys_survey_templates,survey_template_is_system,boolean,2,2,0.0
sys_survey_templates,survey_template_metadata,jsonb,2,2,0.0
sys_survey_templates,created_at,timestamp with time zone,2,2,0.0
sys_survey_templates,updated_at,timestamp with time zone,2,2,0.0
sys_surveys,survey_id,uuid,8,8,0.0
sys_surveys,survey_tenant_id,uuid,8,8,0.0
sys_surveys,survey_natural_key,text,8,8,0.0
sys_surveys,survey_title,character varying,8,8,0.0
sys_surveys,survey_description,text,8,8,0.0
sys_surveys,survey_type,character varying,8,8,0.0
sys_surveys,survey_status,character varying,8,8,0.0
sys_surveys,survey_start_date,date,8,7,12.5
sys_surveys,survey_end_date,date,8,7,12.5
sys_surveys,survey_is_anonymous,boolean,8,8,0.0
sys_surveys,survey_total_invitations,integer,8,8,0.0
sys_surveys,survey_metadata,jsonb,8,8,0.0
sys_surveys,created_at,timestamp with time zone,8,8,0.0
sys_surveys,updated_at,timestamp with time zone,8,8,0.0
sys_talent_scores,talent_score_id,uuid,154,154,0.0
sys_talent_scores,talent_score_tenant_id,uuid,154,154,0.0
sys_talent_scores,talent_score_user_id,uuid,154,154,0.0
sys_talent_scores,talent_score_potential,numeric,154,154,0.0
sys_talent_scores,talent_score_performance,numeric,154,154,0.0
sys_talent_scores,talent_score_band,character varying,154,154,0.0
sys_talent_scores,talent_score_payload,jsonb,154,154,0.0
sys_talent_scores,talent_score_computed_at,timestamp with time zone,154,154,0.0
sys_talent_scores,created_at,timestamp with time zone,154,154,0.0
sys_team_members,team_member_id,uuid,176,176,0.0
sys_team_members,team_member_team_id,uuid,176,176,0.0
sys_team_members,team_member_user_id,uuid,176,176,0.0
sys_team_members,team_member_role,character varying,176,176,0.0
sys_team_members,team_member_is_active,boolean,176,176,0.0
sys_team_members,created_at,timestamp with time zone,176,176,0.0
sys_team_members,created_by,uuid,176,0,100.0
sys_team_members,updated_at,timestamp with time zone,176,176,0.0
sys_team_members,updated_by,uuid,176,0,100.0
sys_teams,team_id,uuid,24,24,0.0
sys_teams,team_tenant_id,uuid,24,24,0.0
sys_teams,team_code,character varying,24,24,0.0
sys_teams,team_name,character varying,24,24,0.0
sys_teams,team_organization_unit_id,uuid,24,24,0.0
sys_teams,team_lead_user_id,uuid,24,24,0.0
sys_teams,team_is_active,boolean,24,24,0.0
sys_teams,team_metadata,jsonb,24,24,0.0
sys_teams,created_at,timestamp with time zone,24,24,0.0
sys_teams,created_by,uuid,24,0,100.0
sys_teams,updated_at,timestamp with time zone,24,24,0.0
sys_teams,updated_by,uuid,24,0,100.0
sys_tenancies,tenant_id,uuid,2,2,0.0
sys_tenancies,tenant_code,character varying,2,2,0.0
sys_tenancies,tenant_name,character varying,2,2,0.0
sys_tenancies,tenant_legal_name,character varying,2,2,0.0
sys_tenancies,tenant_country_code,character,2,2,0.0
sys_tenancies,tenant_industry_code,character varying,2,1,50.0
sys_tenancies,tenant_size_band,character varying,2,2,0.0
sys_tenancies,tenant_status,character varying,2,2,0.0
sys_tenancies,tenant_metadata,jsonb,2,2,0.0
sys_tenancies,created_at,timestamp with time zone,2,2,0.0
sys_tenancies,updated_at,timestamp with time zone,2,2,0.0
sys_time_off_balances,balance_id,uuid,494,494,0.0
sys_time_off_balances,balance_tenant_id,uuid,494,494,0.0
sys_time_off_balances,balance_natural_key,character varying,494,494,0.0
sys_time_off_balances,balance_subject_user_id,uuid,494,494,0.0
sys_time_off_balances,balance_leave_type,character varying,494,494,0.0
sys_time_off_balances,balance_year,integer,494,494,0.0
sys_time_off_balances,balance_total_days,numeric,494,494,0.0
sys_time_off_balances,balance_used_days,numeric,494,494,0.0
sys_time_off_balances,balance_pending_days,numeric,494,494,0.0
sys_time_off_balances,balance_carryover_days,numeric,494,494,0.0
sys_time_off_balances,balance_carryover_expires_at,date,494,0,100.0
sys_time_off_balances,balance_accrued_days,numeric,494,494,0.0
sys_time_off_balances,balance_adjustment_days,numeric,494,494,0.0
sys_time_off_balances,balance_adjustment_reason,text,494,0,100.0
sys_time_off_balances,balance_metadata,jsonb,494,494,0.0
sys_time_off_balances,created_at,timestamp with time zone,494,494,0.0
sys_time_off_balances,updated_at,timestamp with time zone,494,494,0.0
sys_time_off_requests,request_id,uuid,69,69,0.0
sys_time_off_requests,request_tenant_id,uuid,69,69,0.0
sys_time_off_requests,request_natural_key,character varying,69,69,0.0
sys_time_off_requests,request_subject_user_id,uuid,69,69,0.0
sys_time_off_requests,request_leave_type,character varying,69,69,0.0
sys_time_off_requests,request_start_date,date,69,69,0.0
sys_time_off_requests,request_end_date,date,69,69,0.0
sys_time_off_requests,request_days_requested,numeric,69,69,0.0
sys_time_off_requests,request_half_day_start,boolean,69,69,0.0
sys_time_off_requests,request_half_day_end,boolean,69,69,0.0
sys_time_off_requests,request_reason,text,69,69,0.0
sys_time_off_requests,request_status,character varying,69,69,0.0
sys_time_off_requests,request_approver_user_id,uuid,69,47,31.9
sys_time_off_requests,request_approved_at,timestamp with time zone,69,43,37.7
sys_time_off_requests,request_rejection_reason,text,69,0,100.0
sys_time_off_requests,request_overlap_approved,boolean,69,69,0.0
sys_time_off_requests,request_medical_cert_required,boolean,69,69,0.0
sys_time_off_requests,request_medical_cert_uploaded,boolean,69,69,0.0
sys_time_off_requests,request_cancellation_requested,boolean,69,69,0.0
sys_time_off_requests,request_cancellation_reason,text,69,0,100.0
sys_time_off_requests,request_cancelled_at,timestamp with time zone,69,0,100.0
sys_time_off_requests,request_cancelled_by_user_id,uuid,69,0,100.0
sys_time_off_requests,request_metadata,jsonb,69,69,0.0
sys_time_off_requests,created_at,timestamp with time zone,69,69,0.0
sys_time_off_requests,updated_at,timestamp with time zone,69,69,0.0
sys_training_initiatives,training_initiative_id,uuid,1,1,0.0
sys_training_initiatives,training_initiative_tenant_id,uuid,1,1,0.0
sys_training_initiatives,training_initiative_module_id,uuid,1,1,0.0
sys_training_initiatives,training_initiative_code,character varying,1,1,0.0
sys_training_initiatives,training_initiative_cohort_name,character varying,1,0,100.0
sys_training_initiatives,training_initiative_start_date,date,1,1,0.0
sys_training_initiatives,training_initiative_end_date,date,1,0,100.0
sys_training_initiatives,training_initiative_facilitator_user_id,uuid,1,0,100.0
sys_training_initiatives,training_initiative_status,character varying,1,1,0.0
sys_training_initiatives,training_initiative_capacity,integer,1,0,100.0
sys_training_initiatives,training_initiative_metadata,jsonb,1,1,0.0
sys_training_initiatives,created_at,timestamp with time zone,1,1,0.0
sys_training_initiatives,created_by,uuid,1,0,100.0
sys_training_initiatives,updated_at,timestamp with time zone,1,1,0.0
sys_training_initiatives,updated_by,uuid,1,0,100.0
sys_ui_interfaces,ui_interface_id,uuid,47,47,0.0
sys_ui_interfaces,ui_interface_code,character varying,47,47,0.0
sys_ui_interfaces,ui_interface_label,character varying,47,47,0.0
sys_ui_interfaces,ui_interface_route,character varying,47,47,0.0
sys_ui_interfaces,ui_interface_icon,character varying,47,47,0.0
sys_ui_interfaces,ui_interface_sidebar_group,character varying,47,47,0.0
sys_ui_interfaces,ui_interface_perspective,character varying,47,47,0.0
sys_ui_interfaces,ui_interface_required_resource,character varying,47,38,19.1
sys_ui_interfaces,ui_interface_required_action,character varying,47,38,19.1
sys_ui_interfaces,ui_interface_requires_admin,boolean,47,47,0.0
sys_ui_interfaces,ui_interface_order,integer,47,47,0.0
sys_ui_interfaces,ui_interface_is_active,boolean,47,47,0.0
sys_ui_interfaces,created_at,timestamp with time zone,47,47,0.0
sys_ui_interfaces,updated_at,timestamp with time zone,47,47,0.0
sys_user_assessment_evidence,user_assessment_evidence_id,uuid,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_user_id,uuid,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_tenant_id,uuid,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_assessment_id,uuid,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_dimension,character varying,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_score,numeric,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_narrative,text,1560,0,100.0
sys_user_assessment_evidence,user_assessment_evidence_assessor_user_id,uuid,1560,0,100.0
sys_user_assessment_evidence,user_assessment_evidence_recorded_at,timestamp with time zone,1560,1560,0.0
sys_user_assessment_evidence,user_assessment_evidence_metadata,jsonb,1560,1560,0.0
sys_user_assessment_evidence,created_at,timestamp with time zone,1560,1560,0.0
sys_user_assessment_evidence,created_by,uuid,1560,0,100.0
sys_user_assessment_evidence,updated_at,timestamp with time zone,1560,1560,0.0
sys_user_assessment_evidence,updated_by,uuid,1560,0,100.0
sys_user_auth_roles,user_auth_role_id,uuid,329,329,0.0
sys_user_auth_roles,user_auth_role_user_id,uuid,329,329,0.0
sys_user_auth_roles,user_auth_role_role_id,uuid,329,329,0.0
sys_user_auth_roles,user_auth_role_tenant_id,uuid,329,328,0.3
sys_user_auth_roles,user_auth_role_granted_by,uuid,329,0,100.0
sys_user_auth_roles,user_auth_role_granted_at,timestamp with time zone,329,329,0.0
sys_user_auth_roles,user_auth_role_revoked_at,timestamp with time zone,329,0,100.0
sys_user_career_plans,user_career_plan_id,uuid,113,113,0.0
sys_user_career_plans,user_career_plan_tenant_id,uuid,113,113,0.0
sys_user_career_plans,user_career_plan_user_id,uuid,113,113,0.0
sys_user_career_plans,user_career_plan_path_id,uuid,113,113,0.0
sys_user_career_plans,user_career_plan_target_position_id,uuid,113,0,100.0
sys_user_career_plans,user_career_plan_horizon_months,integer,113,0,100.0
sys_user_career_plans,user_career_plan_status,character varying,113,113,0.0
sys_user_career_plans,user_career_plan_metadata,jsonb,113,113,0.0
sys_user_career_plans,created_at,timestamp with time zone,113,113,0.0
sys_user_career_plans,created_by,uuid,113,0,100.0
sys_user_career_plans,updated_at,timestamp with time zone,113,113,0.0
sys_user_career_plans,updated_by,uuid,113,0,100.0
sys_user_certifications,user_certification_id,uuid,420,420,0.0
sys_user_certifications,user_certification_user_id,uuid,420,420,0.0
sys_user_certifications,user_certification_tenant_id,uuid,420,420,0.0
sys_user_certifications,user_certification_name,character varying,420,420,0.0
sys_user_certifications,user_certification_issuer,character varying,420,420,0.0
sys_user_certifications,user_certification_issued_date,date,420,420,0.0
sys_user_certifications,user_certification_expires_date,date,420,420,0.0
sys_user_certifications,user_certification_credential_id,character varying,420,195,53.6
sys_user_certifications,user_certification_document_uri,text,420,0,100.0
sys_user_certifications,user_certification_metadata,jsonb,420,420,0.0
sys_user_certifications,created_at,timestamp with time zone,420,420,0.0
sys_user_certifications,created_by,uuid,420,0,100.0
sys_user_certifications,updated_at,timestamp with time zone,420,420,0.0
sys_user_certifications,updated_by,uuid,420,0,100.0
sys_user_documents,user_document_id,uuid,657,657,0.0
sys_user_documents,user_document_user_id,uuid,657,657,0.0
sys_user_documents,user_document_tenant_id,uuid,657,657,0.0
sys_user_documents,user_document_kind,character varying,657,657,0.0
sys_user_documents,user_document_title,character varying,657,657,0.0
sys_user_documents,user_document_uri,text,657,657,0.0
sys_user_documents,user_document_mime_type,character varying,657,657,0.0
sys_user_documents,user_document_size_bytes,bigint,657,657,0.0
sys_user_documents,user_document_metadata,jsonb,657,657,0.0
sys_user_documents,created_at,timestamp with time zone,657,657,0.0
sys_user_documents,created_by,uuid,657,0,100.0
sys_user_documents,updated_at,timestamp with time zone,657,657,0.0
sys_user_documents,updated_by,uuid,657,0,100.0
sys_user_education_records,user_education_record_id,uuid,157,157,0.0
sys_user_education_records,user_education_record_user_id,uuid,157,157,0.0
sys_user_education_records,user_education_record_tenant_id,uuid,157,157,0.0
sys_user_education_records,user_education_degree,character varying,157,157,0.0
sys_user_education_records,user_education_institution,character varying,157,157,0.0
sys_user_education_records,user_education_field_of_study,character varying,157,157,0.0
sys_user_education_records,user_education_start_date,date,157,0,100.0
sys_user_education_records,user_education_end_date,date,157,156,0.6
sys_user_education_records,user_education_grade,character varying,157,0,100.0
sys_user_education_records,user_education_esco_qualification_uri,text,157,0,100.0
sys_user_education_records,user_education_metadata,jsonb,157,157,0.0
sys_user_education_records,created_at,timestamp with time zone,157,157,0.0
sys_user_education_records,created_by,uuid,157,0,100.0
sys_user_education_records,updated_at,timestamp with time zone,157,157,0.0
sys_user_education_records,updated_by,uuid,157,0,100.0
sys_user_kpi_evidence,user_kpi_evidence_id,uuid,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_user_id,uuid,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_tenant_id,uuid,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_kpi_id,uuid,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_period_start,date,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_period_end,date,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_measured_value,numeric,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_target_value,numeric,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_unit,character varying,248,0,100.0
sys_user_kpi_evidence,user_kpi_evidence_recorded_at,timestamp with time zone,248,248,0.0
sys_user_kpi_evidence,user_kpi_evidence_metadata,jsonb,248,248,0.0
sys_user_kpi_evidence,created_at,timestamp with time zone,248,248,0.0
sys_user_kpi_evidence,created_by,uuid,248,0,100.0
sys_user_kpi_evidence,updated_at,timestamp with time zone,248,248,0.0
sys_user_kpi_evidence,updated_by,uuid,248,0,100.0
sys_user_learning_assignments,user_learning_assignment_id,uuid,1990,1990,0.0
sys_user_learning_assignments,user_learning_assignment_tenant_id,uuid,1990,1990,0.0
sys_user_learning_assignments,user_learning_assignment_user_id,uuid,1990,1990,0.0
sys_user_learning_assignments,user_learning_assignment_initiative_id,uuid,1990,0,100.0
sys_user_learning_assignments,user_learning_assignment_module_id,uuid,1990,0,100.0
sys_user_learning_assignments,user_learning_assignment_path_id,uuid,1990,1990,0.0
sys_user_learning_assignments,user_learning_assignment_is_mandatory,boolean,1990,1990,0.0
sys_user_learning_assignments,user_learning_assignment_deadline,date,1990,0,100.0
sys_user_learning_assignments,user_learning_assignment_status,character varying,1990,1990,0.0
sys_user_learning_assignments,user_learning_assignment_assigned_by,uuid,1990,0,100.0
sys_user_learning_assignments,user_learning_assignment_metadata,jsonb,1990,1990,0.0
sys_user_learning_assignments,created_at,timestamp with time zone,1990,1990,0.0
sys_user_learning_assignments,updated_at,timestamp with time zone,1990,1990,0.0
sys_user_learning_evidence,user_learning_evidence_id,uuid,1434,1434,0.0
sys_user_learning_evidence,user_learning_evidence_user_id,uuid,1434,1434,0.0
sys_user_learning_evidence,user_learning_evidence_tenant_id,uuid,1434,1434,0.0
