entity_table,entity_ref,field,locale,text,source
sys_occupation_classifications,CP_2021:1.2.3.7.0,name,en,Research and Development Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.2.3.8.0,name,en,Planning and Policy Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.3.1.1.0,name,en,"Entrepreneurs and Managers of Small Enterprises in Agriculture, Livestock Farming, Forestry, Hunting and Fishing",LLM
sys_occupation_classifications,CP_2021:1.3.1.2.1,name,en,Entrepreneurs and Managers of Small Enterprises in Manufacturing and Mineral Extraction,LLM
sys_occupation_classifications,CP_2021:1.3.1.2.2,name,en,"Entrepreneurs and Managers of Small Enterprises in Electricity, Gas and Water Production and Distribution and Waste Management",LLM
sys_occupation_classifications,CP_2021:1.3.1.3.0,name,en,Entrepreneurs and Managers of Small Construction Enterprises,LLM
sys_occupation_classifications,CP_2021:1.3.1.4.0,name,en,Entrepreneurs and Managers of Small Enterprises in Trade,LLM
sys_occupation_classifications,CP_2021:1.3.1.5.0,name,en,"Entrepreneurs and Managers of Small Hotels, Accommodation or Camping Sites and Small Restaurants",LLM
sys_occupation_classifications,CP_2021:1.3.1.6.1,name,en,Entrepreneurs and Managers of Small Enterprises in Transportation and Storage,LLM
sys_occupation_classifications,CP_2021:1.3.1.6.2,name,en,"Entrepreneurs and Managers of Small Enterprises in Publishing, Film, Radio and Television Production Services",LLM
sys_occupation_classifications,CP_2021:1.3.1.6.3,name,en,Entrepreneurs and Managers of Small Enterprises in IT and Telecommunications Services,LLM
sys_occupation_classifications,CP_2021:1.3.1.7.0,name,en,"Entrepreneurs and Managers of Small Credit Institutions and Financial, Insurance and Real Estate Intermediation Firms",LLM
sys_occupation_classifications,CP_2021:1.3.1.8.0,name,en,Entrepreneurs and Managers of Small Enterprises in Business and Personal Services,LLM
sys_occupation_classifications,CP_2021:1.3.1.9.1,name,en,"Entrepreneurs and Managers of Small Enterprises in Education, Training and Research Services",LLM
sys_occupation_classifications,CP_2021:1.3.1.9.2,name,en,Entrepreneurs and Managers of Small Enterprises in Health and Social Care Services,LLM
sys_occupation_classifications,CP_2021:1.3.1.9.3,name,en,"Entrepreneurs and Managers of Small Enterprises in Sports, Recreational, Entertainment and Amusement Activities",LLM
sys_occupation_classifications,CP_2021:2.1.1.1.1,name,en,Physicists,LLM
sys_occupation_classifications,CP_2021:2.1.1.1.2,name,en,Astronomers and Astrophysicists,LLM
sys_occupation_classifications,CP_2021:2.1.1.2.1,name,en,Chemists and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.1.1.2.2,name,en,Chemistry Science Communicators and Popularisers,LLM
sys_occupation_classifications,CP_2021:2.1.1.3.1,name,en,Mathematicians,LLM
sys_occupation_classifications,CP_2021:2.1.1.3.2,name,en,Statisticians and Data Analysts,LLM
sys_occupation_classifications,CP_2021:2.1.1.4.1,name,en,Geologists,LLM
sys_occupation_classifications,CP_2021:2.1.1.4.2,name,en,Palaeontologists,LLM
sys_occupation_classifications,CP_2021:2.1.1.4.3,name,en,Geophysicists,LLM
sys_occupation_classifications,CP_2021:2.1.1.4.4,name,en,Meteorologists,LLM
sys_occupation_classifications,CP_2021:2.1.1.4.5,name,en,Hydrologists,LLM
sys_occupation_classifications,CP_2021:2.2.1.1.1,name,en,Mechanical Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.1.2,name,en,Naval Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.1.3,name,en,Aerospace and Astronautical Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.1.4,name,en,Energy and Nuclear Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.2.1,name,en,Metallurgical Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.2.2,name,en,Mining Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.3.0,name,en,Electrical Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.4.1,name,en,Electronics Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.4.2,name,en,Hardware Design Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.4.3,name,en,Telecommunications Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.4.4,name,en,Automation Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.5.1,name,en,Chemical and Petroleum Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.5.2,name,en,Materials Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.6.1,name,en,Civil and Environmental Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.6.2,name,en,Hydraulic Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.7.0,name,en,Industrial and Management Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.8.0,name,en,Biomedical Engineers and Bioengineers,LLM
sys_occupation_classifications,CP_2021:2.2.2.1.1,name,en,Architects,LLM
sys_occupation_classifications,CP_2021:2.2.2.1.2,name,en,"Planners, Landscape Architects and Land Restoration and Conservation Specialists",LLM
sys_occupation_classifications,CP_2021:2.2.2.2.0,name,en,"Cartographers, Photogrammetrists and Geographic Information Systems Specialists",LLM
sys_occupation_classifications,CP_2021:2.3.1.1.1,name,en,Biologists and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.2,name,en,Biochemists,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.3,name,en,Biophysicists,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.4,name,en,Biotechnologists,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.5,name,en,Botanists,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.6,name,en,Zoologists,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.7,name,en,Ecologists,LLM
sys_occupation_classifications,CP_2021:2.3.1.1.8,name,en,Food Technologists,LLM
sys_occupation_classifications,CP_2021:2.3.1.2.1,name,en,Pharmacologists and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.3.1.2.2,name,en,Microbiologists,LLM
sys_occupation_classifications,CP_2021:2.3.1.3.0,name,en,Agronomists and Forestry Specialists,LLM
sys_occupation_classifications,CP_2021:2.3.1.4.0,name,en,Veterinarians,LLM
sys_occupation_classifications,CP_2021:2.3.1.5.0,name,en,Pharmacists,LLM
sys_occupation_classifications,CP_2021:2.4.1.1.0,name,en,General Practitioners,LLM
sys_occupation_classifications,CP_2021:2.4.1.2.0,name,en,Medical Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.3.0,name,en,Surgical Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.4.0,name,en,Clinical Laboratory Scientists and Pathologists,LLM
sys_occupation_classifications,CP_2021:2.4.1.5.0,name,en,Dentists and Stomatologists,LLM
sys_occupation_classifications,CP_2021:2.4.1.6.0,name,en,Diagnostic Imaging and Radiotherapy Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.7.1,name,en,Nutrition and Hygiene Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.7.2,name,en,Social and Occupational Medicine Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.7.3,name,en,Epidemiologists,LLM
sys_occupation_classifications,CP_2021:2.4.1.8.0,name,en,Anaesthetists and Intensive Care Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.1.1,name,en,Public Administration Management Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.1.2,name,en,Public Administration Audit and Control Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.1.3,name,en,Public Security Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.2.0,name,en,Management and Control Specialists in Private Enterprises,LLM
sys_occupation_classifications,CP_2021:2.5.1.3.1,name,en,Human Resources Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.3.2,name,en,Work Organisation Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.4.1,name,en,Accounting Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.4.2,name,en,Tax Specialists and Tax Advisors,LLM
sys_occupation_classifications,CP_2021:2.5.1.4.3,name,en,Financial Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.5.1,name,en,Procurement Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.5.2,name,en,Marketing and Sales Specialists (Excluding ICT),LLM
sys_occupation_classifications,CP_2021:2.5.1.5.3,name,en,ICT Marketing and Sales Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.5.4,name,en,Market Analysts,LLM
sys_occupation_classifications,CP_2021:2.5.1.6.0,name,en,Public Relations and Image Specialists and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.5.2.1.0,name,en,Lawyers,LLM
sys_occupation_classifications,CP_2021:2.5.2.2.1,name,en,Corporate Legal Experts,LLM
sys_occupation_classifications,CP_2021:2.5.2.2.2,name,en,Legal Experts in Public Bodies,LLM
sys_occupation_classifications,CP_2021:2.5.2.3.0,name,en,Notaries,LLM
sys_occupation_classifications,CP_2021:2.5.2.4.0,name,en,Judges and Magistrates,LLM
sys_occupation_classifications,CP_2021:2.5.3.1.1,name,en,Economic Systems Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.3.1.2,name,en,Business Economics Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.3.2.1,name,en,"Specialists in the Study, Management and Analysis of Social Phenomena",LLM
sys_occupation_classifications,CP_2021:2.5.3.2.2,name,en,Anthropologists,LLM
sys_occupation_classifications,CP_2021:2.5.3.2.3,name,en,Geographers,LLM
sys_occupation_classifications,CP_2021:2.5.3.2.4,name,en,Archaeologists,LLM
sys_occupation_classifications,CP_2021:2.5.3.3.1,name,en,Clinical Psychologists and Psychotherapists,LLM
sys_occupation_classifications,CP_2021:2.5.3.3.2,name,en,Developmental and Educational Psychologists,LLM
sys_occupation_classifications,CP_2021:2.5.3.3.3,name,en,Work and Organisational Psychologists,LLM
sys_occupation_classifications,CP_2021:2.5.3.4.1,name,en,Historians,LLM
sys_occupation_classifications,CP_2021:2.5.3.4.2,name,en,Art Experts,LLM
sys_occupation_classifications,CP_2021:2.5.3.4.3,name,en,Political Science Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.3.4.4,name,en,Philosophers,LLM
sys_occupation_classifications,CP_2021:2.5.3.5.0,name,en,Pedagogy Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.4.1.1,name,en,Writers and Poets,LLM
sys_occupation_classifications,CP_2021:2.5.4.1.2,name,en,Dialogue Writers and Songwriters,LLM
sys_occupation_classifications,CP_2021:2.5.4.1.3,name,en,Advertising Copywriters,LLM
sys_occupation_classifications,CP_2021:2.5.4.1.4,name,en,Technical Writers,LLM
sys_occupation_classifications,CP_2021:2.5.4.2.0,name,en,Journalists,LLM
sys_occupation_classifications,CP_2021:2.5.4.3.0,name,en,Senior Interpreters and Translators,LLM
sys_occupation_classifications,CP_2021:2.5.4.4.1,name,en,Linguists and Philologists,LLM
sys_occupation_classifications,CP_2021:2.5.4.4.2,name,en,Editors and Proofreaders,LLM
sys_occupation_classifications,CP_2021:2.5.4.5.1,name,en,Archivists and Digital Document Conservators,LLM
sys_occupation_classifications,CP_2021:2.5.4.5.2,name,en,Librarians,LLM
sys_occupation_classifications,CP_2021:2.5.4.5.3,name,en,Museum Curators and Conservators,LLM
sys_occupation_classifications,CP_2021:2.5.5.1.1,name,en,Painters and Sculptors,LLM
sys_occupation_classifications,CP_2021:2.5.5.1.2,name,en,Artistic Designers and Illustrators,LLM
sys_occupation_classifications,CP_2021:2.5.5.1.3,name,en,Fashion Designers,LLM
sys_occupation_classifications,CP_2021:2.5.5.1.4,name,en,Commercial Artists (Excluding Fashion),LLM
sys_occupation_classifications,CP_2021:2.5.5.2.1,name,en,Film and Stage Directors,LLM
sys_occupation_classifications,CP_2021:2.5.5.2.2,name,en,Actors,LLM
sys_occupation_classifications,CP_2021:2.5.5.2.3,name,en,Artistic Directors,LLM
sys_occupation_classifications,CP_2021:2.5.5.2.4,name,en,Screenwriters,LLM
sys_occupation_classifications,CP_2021:2.5.5.2.5,name,en,Set Designers,LLM
sys_occupation_classifications,CP_2021:2.5.5.3.1,name,en,Choreographers,LLM
sys_occupation_classifications,CP_2021:2.5.5.3.2,name,en,Dancers,LLM
sys_occupation_classifications,CP_2021:2.5.5.4.1,name,en,Composers,LLM
sys_occupation_classifications,CP_2021:2.5.5.4.2,name,en,Orchestra and Choir Conductors,LLM
sys_occupation_classifications,CP_2021:2.5.5.4.3,name,en,Instrumental Musicians,LLM
sys_occupation_classifications,CP_2021:2.5.5.4.4,name,en,Singers,LLM
sys_occupation_classifications,CP_2021:2.5.5.5.1,name,en,Folk and Popular Culture Artists,LLM
sys_occupation_classifications,CP_2021:2.5.5.5.2,name,en,Variety Artists,LLM
sys_occupation_classifications,CP_2021:2.5.5.5.3,name,en,Acrobats and Circus Artists,LLM
sys_occupation_classifications,CP_2021:2.5.5.6.1,name,en,Cultural Heritage Restorers,LLM
sys_occupation_classifications,CP_2021:2.5.5.6.2,name,en,Cultural Heritage Conservation Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.6.1.0,name,en,Religious and Theological Specialists,LLM
sys_occupation_classifications,CP_2021:2.6.1.1.1,name,en,University Professors of Mathematical and Information Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.1.2,name,en,University Professors of Physical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.1.3,name,en,University Professors of Chemical and Pharmaceutical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.1.4,name,en,University Professors of Earth Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.2.1,name,en,University Professors of Biological Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.2.2,name,en,"University Professors of Agricultural, Zootechnical and Animal Production Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.1.2.3,name,en,University Professors of Medical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.3.1,name,en,University Professors of Civil Engineering and Architectural Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.3.2,name,en,University Professors of Industrial and Information Engineering Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.4.0,name,en,"University Professors of Classical Antiquity, Philological-Literary and Historical-Artistic Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.1.5.1,name,en,University Professors of Historical and Philosophical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.5.2,name,en,University Professors of Pedagogical and Psychological Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.6.0,name,en,University Professors of Economic and Statistical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.7.1,name,en,University Professors of Legal Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.7.2,name,en,University Professors of Political and Social Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.1.1,name,en,Researchers and Graduate Technicians in Mathematical and Information Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.1.2,name,en,Researchers and Graduate Technicians in Physical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.1.3,name,en,Researchers and Graduate Technicians in Chemical and Pharmaceutical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.1.4,name,en,Researchers and Graduate Technicians in Earth Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.2.1,name,en,Researchers and Graduate Technicians in Biological Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.2.2,name,en,"Researchers and Graduate Technicians in Agricultural, Zootechnical and Animal Production Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.2.2.3,name,en,Researchers and Graduate Technicians in Medical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.3.1,name,en,Researchers and Graduate Technicians in Civil Engineering and Architectural Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.3.2,name,en,Researchers and Graduate Technicians in Industrial and Information Engineering Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.4.0,name,en,"Researchers and Graduate Technicians in Classical Antiquity, Philological-Literary and Historical-Artistic Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.2.5.1,name,en,Researchers and Graduate Technicians in Historical and Philosophical Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.5.2,name,en,Researchers and Graduate Technicians in Pedagogical and Psychological Sciences,LLM
