scheme,code,parent_code,level,name
CP_2021,1.3.1.8.0,1.3.1.8,5,Imprenditori e responsabili di piccole aziende nei servizi alle imprese e alle persone
CP_2021,1.3.1.9.1,1.3.1.9,5,"Imprenditori e responsabili di piccole aziende nei servizi di istruzione, formazione e ricerca"
CP_2021,1.3.1.9.2,1.3.1.9,5,Imprenditori e responsabili di piccole aziende nei servizi di sanità e assistenza sociale
CP_2021,1.3.1.9.3,1.3.1.9,5,"Imprenditori e responsabili di piccole aziende nel settore delle attività sportive, ricreative, di intrattenimento e divertimento"
CP_2021,2.1.1.1.1,2.1.1.1,5,Fisici
CP_2021,2.1.1.1.2,2.1.1.1,5,Astronomi ed astrofisici
CP_2021,2.1.1.2.1,2.1.1.2,5,Chimici e professioni assimilate
CP_2021,2.1.1.2.2,2.1.1.2,5,Chimici informatori e divulgatori
CP_2021,2.1.1.3.1,2.1.1.3,5,Matematici
CP_2021,2.1.1.3.2,2.1.1.3,5,Statistici e analisti di dati
CP_2021,2.1.1.4.1,2.1.1.4,5,Geologi
CP_2021,2.1.1.4.2,2.1.1.4,5,Paleontologi
CP_2021,2.1.1.4.3,2.1.1.4,5,Geofisici
CP_2021,2.1.1.4.4,2.1.1.4,5,Meteorologi
CP_2021,2.1.1.4.5,2.1.1.4,5,Idrologi
CP_2021,2.2.1.1.1,2.2.1.1,5,Ingegneri meccanici
CP_2021,2.2.1.1.2,2.2.1.1,5,Ingegneri navali
CP_2021,2.2.1.1.3,2.2.1.1,5,Ingegneri aerospaziali e astronautici
CP_2021,2.2.1.1.4,2.2.1.1,5,Ingegneri energetici e nucleari
CP_2021,2.2.1.2.1,2.2.1.2,5,Ingegneri metallurgici
CP_2021,2.2.1.2.2,2.2.1.2,5,Ingegneri minerari
CP_2021,2.2.1.3.0,2.2.1.3,5,Ingegneri elettrotecnici
CP_2021,2.2.1.4.1,2.2.1.4,5,Ingegneri elettronici
CP_2021,2.2.1.4.2,2.2.1.4,5,Ingegneri progettisti di hardware
CP_2021,2.2.1.4.3,2.2.1.4,5,Ingegneri in telecomunicazioni
CP_2021,2.2.1.4.4,2.2.1.4,5,ingegneri della automazione
CP_2021,2.2.1.5.1,2.2.1.5,5,Ingegneri chimici e petroliferi
CP_2021,2.2.1.5.2,2.2.1.5,5,Ingegneri dei materiali
CP_2021,2.2.1.6.1,2.2.1.6,5,Ingegneri edili e ambientali
CP_2021,2.2.1.6.2,2.2.1.6,5,Ingegneri idraulici
CP_2021,2.2.1.7.0,2.2.1.7,5,Ingegneri industriali e gestionali
CP_2021,2.2.1.8.0,2.2.1.8,5,Ingegneri biomedici e bioingegneri
CP_2021,2.2.2.1.1,2.2.2.1,5,Architetti
CP_2021,2.2.2.1.2,2.2.2.1,5,"Pianificatori, paesaggisti e specialisti del recupero e della conservazione del territorio"
CP_2021,2.2.2.2.0,2.2.2.2,5,"Cartografi, fotogrammetristi e specialisti nei sistemi informativi geografici"
CP_2021,2.3.1.1.1,2.3.1.1,5,Biologi e professioni assimilate
CP_2021,2.3.1.1.2,2.3.1.1,5,Biochimici
CP_2021,2.3.1.1.3,2.3.1.1,5,Biofisici
CP_2021,2.3.1.1.4,2.3.1.1,5,Biotecnologi
CP_2021,2.3.1.1.5,2.3.1.1,5,Botanici
CP_2021,2.3.1.1.6,2.3.1.1,5,Zoologi
CP_2021,2.3.1.1.7,2.3.1.1,5,Ecologi
CP_2021,2.3.1.1.8,2.3.1.1,5,Tecnologi alimentari
CP_2021,2.3.1.2.1,2.3.1.2,5,Farmacologi e assimilati
CP_2021,2.3.1.2.2,2.3.1.2,5,Microbiologi
CP_2021,2.3.1.3.0,2.3.1.3,5,Agronomi e forestali
CP_2021,2.3.1.4.0,2.3.1.4,5,Medici veterinari
CP_2021,2.3.1.5.0,2.3.1.5,5,Farmacisti
CP_2021,2.4.1.1.0,2.4.1.1,5,Medici generici
CP_2021,2.4.1.2.0,2.4.1.2,5,Specialisti in terapie mediche
CP_2021,2.4.1.3.0,2.4.1.3,5,Specialisti in terapie chirurgiche
CP_2021,2.4.1.4.0,2.4.1.4,5,Laboratoristi e patologi clinici
CP_2021,2.4.1.5.0,2.4.1.5,5,Dentisti e odontostomatologi
CP_2021,2.4.1.6.0,2.4.1.6,5,Specialisti in diagnostica per immagini e radioterapia
CP_2021,2.4.1.7.1,2.4.1.7,5,Dietologi e igienisti
CP_2021,2.4.1.7.2,2.4.1.7,5,Specialisti in medicina sociale e del lavoro
CP_2021,2.4.1.7.3,2.4.1.7,5,Epidemiologi
CP_2021,2.4.1.8.0,2.4.1.8,5,Anestesisti e rianimatori
CP_2021,2.5.1.1.1,2.5.1.1,5,Specialisti della gestione nella Pubblica Amministrazione
CP_2021,2.5.1.1.2,2.5.1.1,5,Specialisti del controllo nella Pubblica Amministrazione
CP_2021,2.5.1.1.3,2.5.1.1,5,Specialisti in pubblica sicurezza
CP_2021,2.5.1.2.0,2.5.1.2,5,Specialisti della gestione e del controllo nelle imprese private
CP_2021,2.5.1.3.1,2.5.1.3,5,Specialisti in risorse umane
CP_2021,2.5.1.3.2,2.5.1.3,5,Specialisti dell'organizzazione del lavoro
CP_2021,2.5.1.4.1,2.5.1.4,5,Specialisti in contabilità
CP_2021,2.5.1.4.2,2.5.1.4,5,Fiscalisti e tributaristi
CP_2021,2.5.1.4.3,2.5.1.4,5,Specialisti in attività finanziarie
CP_2021,2.5.1.5.1,2.5.1.5,5,Specialisti nell'acquisizione di beni e servizi
CP_2021,2.5.1.5.2,2.5.1.5,5,Specialisti nella commercializzazione di beni e servizi (escluso il settore ICT)
CP_2021,2.5.1.5.3,2.5.1.5,5,Specialisti nella commercializzazione nel settore delle tecnologie dell'informazione e della comunicazione
CP_2021,2.5.1.5.4,2.5.1.5,5,Analisti di mercato
CP_2021,2.5.1.6.0,2.5.1.6,5,"Specialisti delle relazioni pubbliche, dell'immagine e professioni assimilate"
CP_2021,2.5.2.1.0,2.5.2.1,5,Avvocati
CP_2021,2.5.2.2.1,2.5.2.2,5,Esperti legali in imprese
CP_2021,2.5.2.2.2,2.5.2.2,5,Esperi legali in enti pubblici
CP_2021,2.5.2.3.0,2.5.2.3,5,Notai
CP_2021,2.5.2.4.0,2.5.2.4,5,Magistrati
CP_2021,2.5.3.1.1,2.5.3.1,5,Specialisti dei sistemi economici
CP_2021,2.5.3.1.2,2.5.3.1,5,Specialisti dell'economia aziendale
CP_2021,2.5.3.2.1,2.5.3.2,5,"Esperti nello studio, nella gestione e nel controllo dei fenomeni sociali"
CP_2021,2.5.3.2.2,2.5.3.2,5,Antropologi
CP_2021,2.5.3.2.3,2.5.3.2,5,Geografi
CP_2021,2.5.3.2.4,2.5.3.2,5,Archeologi
CP_2021,2.5.3.3.1,2.5.3.3,5,Psicologi clinici e psicoterapeuti
CP_2021,2.5.3.3.2,2.5.3.3,5,Psicologi dello sviluppo e dell'educazione
CP_2021,2.5.3.3.3,2.5.3.3,5,Psicologi del lavoro e delle organizzazioni
CP_2021,2.5.3.4.1,2.5.3.4,5,Storici
CP_2021,2.5.3.4.2,2.5.3.4,5,Esperti d'arte
CP_2021,2.5.3.4.3,2.5.3.4,5,Specialisti in scienza politica
CP_2021,2.5.3.4.4,2.5.3.4,5,Filosofi
CP_2021,2.5.3.5.0,2.5.3.5,5,Pedagogisti
CP_2021,2.5.4.1.1,2.5.4.1,5,Scrittori e poeti
CP_2021,2.5.4.1.2,2.5.4.1,5,Dialoghisti e parolieri
CP_2021,2.5.4.1.3,2.5.4.1,5,Redattori di testi per la pubblicità
CP_2021,2.5.4.1.4,2.5.4.1,5,Redattori di testi tecnici
CP_2021,2.5.4.2.0,2.5.4.2,5,Giornalisti
CP_2021,2.5.4.3.0,2.5.4.3,5,Interpreti e traduttori di livello elevato
CP_2021,2.5.4.4.1,2.5.4.4,5,Linguisti e filologi
CP_2021,2.5.4.4.2,2.5.4.4,5,Revisori di testi
CP_2021,2.5.4.5.1,2.5.4.5,5,Archivisti e conservatori di documenti digitali
CP_2021,2.5.4.5.2,2.5.4.5,5,Bibliotecari
CP_2021,2.5.4.5.3,2.5.4.5,5,Curatori e conservatori di musei
CP_2021,2.5.5.1.1,2.5.5.1,5,Pittori e scultori
CP_2021,2.5.5.1.2,2.5.5.1,5,Disegnatori artistici e illustratori
CP_2021,2.5.5.1.3,2.5.5.1,5,Disegnatori di moda
CP_2021,2.5.5.1.4,2.5.5.1,5,Creatori artistici a fini commerciali (esclusa la moda)
CP_2021,2.5.5.2.1,2.5.5.2,5,Registi
CP_2021,2.5.5.2.2,2.5.5.2,5,Attori
CP_2021,2.5.5.2.3,2.5.5.2,5,Direttori artistici
CP_2021,2.5.5.2.4,2.5.5.2,5,Sceneggiatori
CP_2021,2.5.5.2.5,2.5.5.2,5,Scenografi
CP_2021,2.5.5.3.1,2.5.5.3,5,Coreografi
CP_2021,2.5.5.3.2,2.5.5.3,5,Ballerini
CP_2021,2.5.5.4.1,2.5.5.4,5,Compositori
CP_2021,2.5.5.4.2,2.5.5.4,5,Direttori d'orchestra e coro
CP_2021,2.5.5.4.3,2.5.5.4,5,Strumentisti
CP_2021,2.5.5.4.4,2.5.5.4,5,Cantanti
CP_2021,2.5.5.5.1,2.5.5.5,5,Artisti delle forme di cultura popolare
CP_2021,2.5.5.5.2,2.5.5.5,5,Artisti di varietà
CP_2021,2.5.5.5.3,2.5.5.5,5,Acrobati e artisti circensi
CP_2021,2.5.5.6.1,2.5.5.6,5,Restauratori dei beni culturali
CP_2021,2.5.5.6.2,2.5.5.6,5,Specialisti nella conservazione dei beni culturali
CP_2021,2.5.6.1.0,2.5.6.1,5,Specialisti in discipline religiose e teologiche
CP_2021,2.6.1.1.1,2.6.1.1,5,Docenti universitari in scienze matematiche e dell'informazione
CP_2021,2.6.1.1.2,2.6.1.1,5,Docenti universitari in scienze fisiche
CP_2021,2.6.1.1.3,2.6.1.1,5,Docenti universitari in scienze chimiche e farmaceutiche
CP_2021,2.6.1.1.4,2.6.1.1,5,Docenti universitari in scienze della terra
CP_2021,2.6.1.2.1,2.6.1.2,5,Docenti universitari in scienze biologiche
CP_2021,2.6.1.2.2,2.6.1.2,5,"Docenti universitari in scienze agrarie, zootecniche e della produzione animale"
CP_2021,2.6.1.2.3,2.6.1.2,5,Docenti universitari in scienze mediche
CP_2021,2.6.1.3.1,2.6.1.3,5,Docenti universitari in scienze ingegneristiche civili e dell'architettura
CP_2021,2.6.1.3.2,2.6.1.3,5,Docenti universitari in scienze ingegneristiche industriali e dell'informazione
CP_2021,2.6.1.4.0,2.6.1.4,5,"Docenti universitari in scienze dell'antichità, filologico-letterarie e storico-artistiche"
CP_2021,2.6.1.5.1,2.6.1.5,5,Docenti universitari in scienze storiche e filosofiche
CP_2021,2.6.1.5.2,2.6.1.5,5,Docenti universitari in scienze pedagogiche e psicologiche
CP_2021,2.6.1.6.0,2.6.1.6,5,Docenti universitari in scienze economiche e statistiche
CP_2021,2.6.1.7.1,2.6.1.7,5,Docenti universitari in scienze giuridiche
CP_2021,2.6.1.7.2,2.6.1.7,5,Docenti universitari in scienze politiche e sociali
CP_2021,2.6.2.1.1,2.6.2.1,5,Ricercatori e tecnici laureati nelle scienze matematiche e dell'informazione
CP_2021,2.6.2.1.2,2.6.2.1,5,Ricercatori e tecnici laureati nelle scienze fisiche
CP_2021,2.6.2.1.3,2.6.2.1,5,Ricercatori e tecnici laureati nelle scienze chimiche e farmaceutiche
CP_2021,2.6.2.1.4,2.6.2.1,5,Ricercatori e tecnici laureati nelle scienze della terra
CP_2021,2.6.2.2.1,2.6.2.2,5,Ricercatori e tecnici laureati nelle scienze biologiche
CP_2021,2.6.2.2.2,2.6.2.2,5,"Ricercatori e tecnici laureati nelle scienze agrarie, zootecniche e della produzione animale"
CP_2021,2.6.2.2.3,2.6.2.2,5,Ricercatori e tecnici laureati nelle scienze mediche
CP_2021,2.6.2.3.1,2.6.2.3,5,Ricercatori e tecnici laureati nelle scienze ingegneristiche civili e dell'architettura
CP_2021,2.6.2.3.2,2.6.2.3,5,Ricercatori e tecnici laureati nelle scienze ingegneristiche industriali e dell'informazione
CP_2021,2.6.2.4.0,2.6.2.4,5,"Ricercatori e tecnici laureati nelle scienze dell'antichità, filologico-letterarie e storico-artistiche"
CP_2021,2.6.2.5.1,2.6.2.5,5,Ricercatori e tecnici laureati nelle scienze storiche e filosofiche
CP_2021,2.6.2.5.2,2.6.2.5,5,Ricercatori e tecnici laureati nelle scienze pedagogiche e psicologiche
CP_2021,2.6.2.6.0,2.6.2.6,5,Ricercatori e tecnici laureati nelle scienze economiche e statistiche
CP_2021,2.6.2.7.1,2.6.2.7,5,Ricercatori e tecnici laureati nelle scienze giuridiche
CP_2021,2.6.2.7.2,2.6.2.7,5,Ricercatori e tecnici laureati nelle scienze politiche e sociali
CP_2021,2.6.3.1.1,2.6.3.1,5,Docenti di discipline artistiche nelle accademie di belle arti e nelle istituzioni scolastiche assimilate
CP_2021,2.6.3.1.2,2.6.3.1,5,Docenti di discipline musicali nei conservatori e nelle istituzioni scolastiche assimilate
CP_2021,2.6.3.1.3,2.6.3.1,5,Docenti di arte drammatica e danza nelle accademie e nelle istituzioni scolastiche assimilate
CP_2021,2.6.3.2.1,2.6.3.2,5,"Docenti di scienze matematiche, fisiche e chimiche nella scuola secondaria superiore"
CP_2021,2.6.3.2.2,2.6.3.2,5,Docenti di scienze della vita e della salute nella scuola secondaria superiore
CP_2021,2.6.3.2.3,2.6.3.2,5,Docenti di discipline tecnico-ingegneristiche nella scuola secondaria superiore
CP_2021,2.6.3.2.4,2.6.3.2,5,Docenti di scienze dell'informazione nella scuola secondaria superiore
CP_2021,2.6.3.2.5,2.6.3.2,5,"Docenti di scienze letterarie, artistiche, storiche, filosofiche, pedagogiche e psicologiche nella scuola secondaria superiore"
CP_2021,2.6.3.2.6,2.6.3.2,5,"Docenti di scienze giuridiche, economiche e sociali nella scuola secondaria superiore"
CP_2021,2.6.3.3.1,2.6.3.3,5,Docenti di discipline umanistiche nella scuola secondaria inferiore
CP_2021,2.6.3.3.2,2.6.3.3,5,Docenti di discipline tecniche e scientifiche nella scuola secondaria inferiore
CP_2021,2.6.4.1.0,2.6.4.1,5,Docenti di scuola primaria
CP_2021,2.6.4.2.0,2.6.4.2,5,Docenti di scuola pre-primaria
CP_2021,2.6.5.1.0,2.6.5.1,5,Specialisti nell'educazione e nella formazione di soggetti diversamente abili
CP_2021,2.6.5.2.0,2.6.5.2,5,Ispettori scolastici e professioni assimilate
CP_2021,2.6.5.3.1,2.6.5.3,5,Docenti della formazione e dell'aggiornamento professionale
CP_2021,2.6.5.3.2,2.6.5.3,5,Esperti della progettazione formativa e curricolare
CP_2021,2.6.5.4.0,2.6.5.4,5,Consiglieri dell'orientamento
CP_2021,2.6.5.5.1,2.6.5.5,5,Insegnanti di arti figurative
CP_2021,2.6.5.5.2,2.6.5.5,5,Insegnanti di danza
CP_2021,2.6.5.5.3,2.6.5.5,5,Insegnanti di canto
CP_2021,2.6.5.5.4,2.6.5.5,5,Insegnanti di strumenti musicali
CP_2021,2.6.5.5.5,2.6.5.5,5,Insegnanti di lingue
CP_2021,2.7.1.1.1,2.7.1.1,5,Analisti e progettisti di software
CP_2021,2.7.1.1.2,2.7.1.1,5,Analisti di sistema
CP_2021,2.7.1.1.3,2.7.1.1,5,Analisti e progettisti di applicazioni web
CP_2021,2.7.2.1.1,2.7.2.1,5,Specialisti in reti e comunicazioni informatiche
CP_2021,2.7.2.1.2,2.7.2.1,5,Analisti e progettisti di basi dati
CP_2021,2.7.2.1.3,2.7.2.1,5,Amministratori di sistemi
CP_2021,2.7.2.1.4,2.7.2.1,5,Specialisti in sicurezza informatica
CP_2021,3.1.1.1.1,3.1.1.1,5,Tecnici geologici
CP_2021,3.1.1.1.2,3.1.1.1,5,Tecnici fisici e nucleari
CP_2021,3.1.1.2.0,3.1.1.2,5,Tecnici chimici
CP_2021,3.1.1.3.0,3.1.1.3,5,Tecnici statistici
CP_2021,3.1.2.1.0,3.1.2.1,5,Tecnici programmatori
CP_2021,3.1.2.2.0,3.1.2.2,5,Tecnici esperti in applicazioni
CP_2021,3.1.2.3.0,3.1.2.3,5,Tecnici web
CP_2021,3.1.2.4.0,3.1.2.4,5,Tecnici gestori di basi di dati
CP_2021,3.1.2.5.0,3.1.2.5,5,Tecnici gestori di reti e di sistemi telematici
CP_2021,3.1.2.6.1,3.1.2.6,5,Tecnici per le telecomunicazioni
CP_2021,3.1.2.6.2,3.1.2.6,5,Tecnici delle trasmissioni radio-televisive
CP_2021,3.1.2.7.0,3.1.2.7,5,Tecnici dei sistemi informativi geografici (GIS)
CP_2021,3.1.3.1.0,3.1.3.1,5,Tecnici meccanici
CP_2021,3.1.3.2.1,3.1.3.2,5,Tecnici dei prodotti ceramici
CP_2021,3.1.3.2.2,3.1.3.2,5,Tecnici minerari
CP_2021,3.1.3.2.3,3.1.3.2,5,Tecnici metallurgici
CP_2021,3.1.3.3.0,3.1.3.3,5,Elettrotecnici
CP_2021,3.1.3.4.0,3.1.3.4,5,Tecnici elettronici
CP_2021,3.1.3.5.0,3.1.3.5,5,Tecnici delle costruzioni civili e professioni assimilate
CP_2021,3.1.3.6.0,3.1.3.6,5,Tecnici del risparmio energetico e delle energie rinnovabili
CP_2021,3.1.3.7.1,3.1.3.7,5,Disegnatori tecnici
CP_2021,3.1.3.7.2,3.1.3.7,5,Disegnatori tessili
CP_2021,3.1.3.7.3,3.1.3.7,5,Rilevatori e disegnatori di prospezioni
CP_2021,3.1.4.1.1,3.1.4.1,5,Tecnici della conduzione e del controllo di impianti di produzione dei metalli
CP_2021,3.1.4.1.2,3.1.4.1,5,Tecnici della conduzione e del controllo di impianti chimici
CP_2021,3.1.4.1.3,3.1.4.1,5,Tecnici della conduzione e del controllo di impianti di produzione della carta
CP_2021,3.1.4.1.4,3.1.4.1,5,Tecnici della conduzione e del controllo di impianti di trattamento delle acque
CP_2021,3.1.4.1.5,3.1.4.1,5,Tecnici della conduzione e del controllo di catene di montaggio automatiche
CP_2021,3.1.4.2.1,3.1.4.2,5,Tecnici della produzione di energia termica ed elettrica
CP_2021,3.1.4.2.2,3.1.4.2,5,Tecnici dell'esercizio di reti idriche e di altri fluidi
CP_2021,3.1.4.2.3,3.1.4.2,5,Tecnici dell'esercizio di reti di distribuzione di energia elettrica
CP_2021,3.1.5.1.0,3.1.5.1,5,Tecnici di produzione in miniere e cave
CP_2021,3.1.5.2.0,3.1.5.2,5,Tecnici della gestione di cantieri edili
CP_2021,3.1.5.3.0,3.1.5.3,5,Tecnici della produzione manifatturiera
CP_2021,3.1.5.4.1,3.1.5.4,5,Tecnici della preparazione alimentare
CP_2021,3.1.5.4.2,3.1.5.4,5,Tecnici della produzione alimentare
CP_2021,3.1.5.5.0,3.1.5.5,5,Tecnici della produzione di servizi
CP_2021,3.1.6.1.1,3.1.6.1,5,Comandanti navali
CP_2021,3.1.6.1.2,3.1.6.1,5,Ufficiali e assistenti di bordo
CP_2021,3.1.6.1.3,3.1.6.1,5,Piloti navali
CP_2021,3.1.6.2.1,3.1.6.2,5,Piloti e ufficiali di aeromobili
CP_2021,3.1.6.2.2,3.1.6.2,5,Tecnici avionici
CP_2021,3.1.6.2.3,3.1.6.2,5,Tecnici aerospaziali
CP_2021,3.1.6.3.1,3.1.6.3,5,Controllori di volo
CP_2021,3.1.6.3.2,3.1.6.3,5,Tecnici del traffico aeroportuale
CP_2021,3.1.6.4.0,3.1.6.4,5,Tecnici dell'organizzazione del traffico ferroviario
CP_2021,3.1.6.5.0,3.1.6.5,5,Tecnici dell'organizzazione del traffico portuale
CP_2021,3.1.7.1.0,3.1.7.1,5,Fotografi e professioni assimilate
CP_2021,3.1.7.2.1,3.1.7.2,5,Tecnici degli apparati audio-video e della ripresa video-cinematografica
CP_2021,3.1.7.2.2,3.1.7.2,5,Tecnici del suono
CP_2021,3.1.7.2.3,3.1.7.2,5,Tecnici del montaggio audio-video-cinematografico
CP_2021,3.1.7.3.0,3.1.7.3,5,Tecnici di apparati medicali e per la diagnostica medica
CP_2021,3.1.8.1.0,3.1.8.1,5,Tecnici della sicurezza degli impianti
CP_2021,3.1.8.2.0,3.1.8.2,5,Tecnici della sicurezza sul lavoro
CP_2021,3.1.8.3.1,3.1.8.3,5,Tecnici del controllo ambientale
CP_2021,3.1.8.3.2,3.1.8.3,5,Tecnici della raccolta e trattamento dei rifiuti e della bonifica ambientale
CP_2021,3.2.1.1.1,3.2.1.1,5,Professioni sanitarie infermieristiche
CP_2021,3.2.1.1.2,3.2.1.1,5,Professioni sanitarie ostetriche
CP_2021,3.2.1.2.1,3.2.1.2,5,Podologi
CP_2021,3.2.1.2.2,3.2.1.2,5,Fisioterapisti e assimilati
CP_2021,3.2.1.2.3,3.2.1.2,5,Logopedisti
CP_2021,3.2.1.2.4,3.2.1.2,5,Ortottisti - assistenti di oftalmologia
CP_2021,3.2.1.2.5,3.2.1.2,5,Terapisti della neuro e psicomotricità dell'età evolutiva
CP_2021,3.2.1.2.6,3.2.1.2,5,Tecnici della riabilitazione psichiatrica
CP_2021,3.2.1.2.7,3.2.1.2,5,Educatori professionali
CP_2021,3.2.1.2.8,3.2.1.2,5,Terapisti occupazionali
CP_2021,3.2.1.3.1,3.2.1.3,5,Tecnici audiometristi
CP_2021,3.2.1.3.2,3.2.1.3,5,Tecnici sanitari di laboratorio biomedico
CP_2021,3.2.1.3.3,3.2.1.3,5,Tecnici sanitari di radiologia medica
CP_2021,3.2.1.3.4,3.2.1.3,5,Tecnici di neurofisiopatologia
CP_2021,3.2.1.4.1,3.2.1.4,5,Tecnici ortopedici
CP_2021,3.2.1.4.2,3.2.1.4,5,Tecnici audioprotesisti
CP_2021,3.2.1.4.3,3.2.1.4,5,Igienisti dentali
CP_2021,3.2.1.4.4,3.2.1.4,5,Tecnici della fisiopatologia cardiocircolatoria e della perfusione cardiovascolare
CP_2021,3.2.1.4.5,3.2.1.4,5,Dietisti
CP_2021,3.2.1.5.1,3.2.1.5,5,Tecnici della prevenzione nell'ambiente e nei luoghi di lavoro
CP_2021,3.2.1.5.2,3.2.1.5,5,Assistenti sanitari
CP_2021,3.2.1.5.3,3.2.1.5,5,Ergonomo
CP_2021,3.2.1.6.1,3.2.1.6,5,Ottici e ottici optometristi
CP_2021,3.2.1.6.2,3.2.1.6,5,Odontotecnici
CP_2021,3.2.1.7.0,3.2.1.7,5,Tecnici della medicina popolare
CP_2021,3.2.2.1.1,3.2.2.1,5,Tecnici agronomi
CP_2021,3.2.2.1.2,3.2.2.1,5,Tecnici forestali
CP_2021,3.2.2.2.0,3.2.2.2,5,Zootecnici
CP_2021,3.2.2.3.1,3.2.2.3,5,Tecnici di laboratorio biochimico
CP_2021,3.2.2.3.2,3.2.2.3,5,Tecnici dei prodotti alimentari
CP_2021,3.2.2.3.3,3.2.2.3,5,Tecnici di laboratorio veterinario
CP_2021,3.2.2.3.4,3.2.2.3,5,Tecnico biologo
CP_2021,3.3.1.1.1,3.3.1.1,5,Segretari amministrativi e tecnici degli affari generali
CP_2021,3.3.1.1.2,3.3.1.1,5,Assistenti di archivio e di biblioteca
CP_2021,3.3.1.2.1,3.3.1.2,5,Contabili
CP_2021,3.3.1.2.2,3.3.1.2,5,Economi e tesorieri
CP_2021,3.3.1.2.3,3.3.1.2,5,Amministratore di stabili e condomini
CP_2021,3.3.1.3.1,3.3.1.3,5,Tecnici dell'acquisizione delle informazioni
CP_2021,3.3.1.3.2,3.3.1.3,5,Intervistatori e rilevatori professionali
CP_2021,3.3.1.4.0,3.3.1.4,5,Corrispondenti in lingue estere e professioni assimilate
CP_2021,3.3.1.5.0,3.3.1.5,5,Tecnici dell'organizzazione e della gestione dei fattori produttivi
CP_2021,3.3.2.1.0,3.3.2.1,5,Tecnici della gestione finanziaria
CP_2021,3.3.2.2.0,3.3.2.2,5,Tecnici del lavoro bancario
CP_2021,3.3.2.3.0,3.3.2.3,5,Agenti assicurativi
CP_2021,3.3.2.4.0,3.3.2.4,5,"Periti, valutatori di rischio e liquidatori"
CP_2021,3.3.2.5.0,3.3.2.5,5,"Agenti di borsa e cambio, tecnici dell'intermediazione titoli e professioni assimilate"
CP_2021,3.3.2.6.1,3.3.2.6,5,"Tecnici dei contratti di scambio, a premi e del recupero crediti"
CP_2021,3.3.2.6.2,3.3.2.6,5,Tecnici della locazione finanziaria
CP_2021,3.3.3.1.0,3.3.3.1,5,Approvvigionatori e responsabili acquisti
CP_2021,3.3.3.2.0,3.3.3.2,5,Responsabili di magazzino e della distribuzione interna
CP_2021,3.3.3.3.1,3.3.3.3,5,Commissari e aggiudicatori d'asta
CP_2021,3.3.3.3.2,3.3.3.3,5,Periti commerciali
CP_2021,3.3.3.4.0,3.3.3.4,5,Tecnici della vendita e della distribuzione
CP_2021,3.3.3.5.0,3.3.3.5,5,Tecnici del marketing
CP_2021,3.3.3.6.1,3.3.3.6,5,Tecnici della pubblicità
CP_2021,3.3.3.6.2,3.3.3.6,5,Tecnici delle pubbliche relazioni
CP_2021,3.3.4.1.0,3.3.4.1,5,Spedizionieri e tecnici dell'organizzazione commerciale
CP_2021,3.3.4.2.0,3.3.4.2,5,Agenti di commercio
CP_2021,3.3.4.3.0,3.3.4.3,5,Agenti concessionari
CP_2021,3.3.4.4.0,3.3.4.4,5,Agenti di pubblicità
CP_2021,3.3.4.5.0,3.3.4.5,5,Agenti e periti immobiliari
CP_2021,3.3.4.6.0,3.3.4.6,5,Rappresentanti di commercio
CP_2021,3.3.4.7.0,3.3.4.7,5,Agenti e rappresentanti di artisti ed atleti
CP_2021,3.4.1.1.0,3.4.1.1,5,Tecnici delle attività ricettive e professioni assimilate
CP_2021,3.4.1.2.1,3.4.1.2,5,"Organizzatori di fiere, esposizioni ed eventi culturali"
CP_2021,3.4.1.2.2,3.4.1.2,5,Organizzatori di convegni e ricevimenti
CP_2021,3.4.1.3.0,3.4.1.3,5,Animatori turistici e professioni assimilate
CP_2021,3.4.1.4.0,3.4.1.4,5,Agenti di viaggio
CP_2021,3.4.1.5.1,3.4.1.5,5,Guide ed accompagnatori naturalistici e sportivi
CP_2021,3.4.1.5.2,3.4.1.5,5,Guide turistiche
CP_2021,3.4.2.1.1,3.4.2.1,5,Istruttori di volo
CP_2021,3.4.2.1.2,3.4.2.1,5,Istruttori di guida automobilistica
CP_2021,3.4.2.1.3,3.4.2.1,5,Istruttori di nautica
CP_2021,3.4.2.2.1,3.4.2.2,5,Insegnanti nella formazione professionale
CP_2021,3.4.2.2.2,3.4.2.2,5,Maestri di arti e mestieri
CP_2021,3.4.2.3.0,3.4.2.3,5,Istruttori di tecniche in campo artistico
CP_2021,3.4.2.4.0,3.4.2.4,5,Istruttori di discipline sportive non agonistiche
CP_2021,3.4.2.5.1,3.4.2.5,5,Organizzatori di eventi e di strutture sportive
CP_2021,3.4.2.5.2,3.4.2.5,5,Osservatori sportivi
CP_2021,3.4.2.6.1,3.4.2.6,5,Allenatori e tecnici sportivi
CP_2021,3.4.2.6.2,3.4.2.6,5,Arbitri e giudici di gara
CP_2021,3.4.2.7.0,3.4.2.7,5,Atleti
CP_2021,3.4.3.1.1,3.4.3.1,5,Annunciatori della radio e della televisione
CP_2021,3.4.3.1.2,3.4.3.1,5,Presentatori di performance artistiche e ricreative
CP_2021,3.4.3.2.0,3.4.3.2,5,"Tecnici dell'organizzazione della produzione radiotelevisiva, cinematografica e teatrale"
CP_2021,3.4.3.3.0,3.4.3.3,5,Intrattenitori
CP_2021,3.4.4.1.1,3.4.4.1,5,Grafici
CP_2021,3.4.4.1.2,3.4.4.1,5,Allestitori di scena
CP_2021,3.4.4.2.1,3.4.4.2,5,Tecnici dei musei
